Unnamed: 0,shape_id,route_id,route_name,direction_id,stop_sequence,segment_name,start_stop_name,end_stop_name,segment_id,start_stop_id,end_stop_id,distance_m,geometry,agency_name
67719,574,1700974,974,1,2,Erftstadt Liblar Kirche - Erftstadt Frauenthal,Erftstadt Liblar Kirche,Erftstadt Frauenthal,6911 - 6900,6911,6900,406.5823624656931,"LINESTRING (6.812220253861387 50.812580618613865, 6.81169 50.81226, 6.81018 50.81108, 6.80826 50.80996, 6.808288439478938 50.80995744661025)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
67720,574,1700974,974,1,3,Erftstadt Frauenthal - Erftstadt ErftstadtCenter,Erftstadt Frauenthal,Erftstadt ErftstadtCenter,6900 - 6907,6900,6907,854.1306507559768,"LINESTRING (6.808288439478938 50.80995744661025, 6.81149 50.80967, 6.8121 50.8095, 6.81237 50.80924, 6.81328 50.80804, 6.81529 50.80576, 6.815886868829335 50.80488459238364)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
67721,574,1700974,974,1,4,Erftstadt ErftstadtCenter - Erftstadt Schloss Buschfeld,Erftstadt ErftstadtCenter,Erftstadt Schloss Buschfeld,6907 - 6906,6907,6906,723.1217881136005,"LINESTRING (6.815886868829335 50.80488459238364, 6.81589 50.80488, 6.81711 50.80243, 6.81729 50.80238, 6.81719 50.80224, 6.8176 50.80147, 6.81844 50.79997, 6.81857 50.79993, 6.81849 50.79982, 6.818899891996964 50.798821545135596)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
67722,574,1700974,974,1,5,Erftstadt Schloss Buschfeld - Erftstadt Merowingerstr.,Erftstadt Schloss Buschfeld,Erftstadt Merowingerstr.,6906 - 6905,6906,6905,1107.809644243397,"LINESTRING (6.818899891996964 50.798821545135596, 6.81927 50.79792, 6.81937 50.79705, 6.81916 50.7934, 6.81942 50.79255, 6.821455266063705 50.7891491360613)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
67723,574,1700974,974,1,6,Erftstadt Merowingerstr. - Erftstadt Linde,Erftstadt Merowingerstr.,Erftstadt Linde,6905 - 6904,6905,6904,585.9754165288766,"LINESTRING (6.821455266063705 50.7891491360613, 6.82252 50.78737, 6.82362 50.7862, 6.82486 50.78521, 6.82504 50.78497, 6.824983193526578 50.784498069297726)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
67724,574,1700974,974,1,7,Erftstadt Linde - Erftstadt Bliesheim Markt,Erftstadt Linde,Erftstadt Bliesheim Markt,6904 - 6903,6904,6903,455.0646060225319,"LINESTRING (6.824983193526578 50.784498069297726, 6.82491 50.78389, 6.82472 50.78345, 6.82451 50.78319, 6.82344 50.78257, 6.82111 50.78156, 6.8210732126072955 50.781552260078264)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
67725,574,1700974,974,1,8,Erftstadt Bliesheim Markt - Erftstadt Fuhrmannsgasse,Erftstadt Bliesheim Markt,Erftstadt Fuhrmannsgasse,6903 - 8692,6903,8692,289.3167972572003,"LINESTRING (6.8210732126072955 50.781552260078264, 6.81717939034622 50.78073301529562)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
67726,574,1700974,974,1,9,Erftstadt Fuhrmannsgasse - Erftstadt Karolingerstr.,Erftstadt Fuhrmannsgasse,Erftstadt Karolingerstr.,8692 - 6898,8692,6898,284.82885394456724,"LINESTRING (6.81717939034622 50.78073301529562, 6.81707 50.78071, 6.81478 50.78273)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
67727,575,1700911,911,0,1,Kerpen Am alten Bahnhof - Kerpen Brüggen Feuerwehr,Kerpen Am alten Bahnhof,Kerpen Brüggen Feuerwehr,6935 - 6936,6935,6936,570.7100741032376,"LINESTRING (6.7789767600414335 50.846891471745884, 6.77592 50.84828, 6.77551 50.84835, 6.77494 50.84798, 6.77387 50.8484, 6.77301 50.84884, 6.77278 50.84906, 6.772661799882972 50.84924804564073)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
67728,575,1700911,911,0,2,Kerpen Brüggen Feuerwehr - Kerpen Rodderweg,Kerpen Brüggen Feuerwehr,Kerpen Rodderweg,6936 - 6937,6936,6937,393.5103220212373,"LINESTRING (6.772661799882972 50.84924804564073, 6.77234 50.84976, 6.77158 50.85049, 6.77123 50.85072, 6.7687739489051095 50.85161310948905)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
67729,575,1700911,911,0,3,Kerpen Rodderweg - Kerpen Matthias-Werner-Str.,Kerpen Rodderweg,Kerpen Matthias-Werner-Str.,6937 - 7188,6937,7188,565.6916888439491,"LINESTRING (6.7687739489051095 50.85161310948905, 6.76848 50.85172, 6.76667 50.85221, 6.76408 50.85338, 6.762109911943301 50.854399349044265)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
67730,575,1700911,911,0,4,Kerpen Matthias-Werner-Str. - Kerpen Fürstenbergstr.,Kerpen Matthias-Werner-Str.,Kerpen Fürstenbergstr.,7188 - 6938,7188,6938,398.9992750944774,"LINESTRING (6.762109911943301 50.854399349044265, 6.76006 50.85546, 6.75969 50.85588, 6.75802 50.85659, 6.757837533805336 50.856696128296896)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
67731,575,1700911,911,0,5,Kerpen Fürstenbergstr. - Kerpen Türnich Markt,Kerpen Fürstenbergstr.,Kerpen Türnich Markt,6938 - 6939,6938,6939,444.7247085108141,"LINESTRING (6.757837533805336 50.856696128296896, 6.75704 50.85716, 6.75603 50.85805, 6.75362049535915 50.8596587197157)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
67732,575,1700911,911,0,6,Kerpen Türnich Markt - Kerpen Altes Rathaus,Kerpen Türnich Markt,Kerpen Altes Rathaus,6939 - 6940,6939,6940,613.7322580796064,"LINESTRING (6.75362049535915 50.8596587197157, 6.75266 50.8603, 6.75183 50.86101, 6.75031 50.86168, 6.74762 50.86358, 6.747596768209605 50.86360280157206)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
67733,575,1700911,911,0,7,Kerpen Altes Rathaus - Kerpen Nußbaumallee,Kerpen Altes Rathaus,Kerpen Nußbaumallee,6940 - 6941,6940,6941,553.0645035148378,"LINESTRING (6.747596768209605 50.86360280157206, 6.746 50.86517, 6.74401 50.86666, 6.742298400717184 50.86706497661603)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
67734,575,1700911,911,0,8,Kerpen Nußbaumallee - Kerpen Marienfeld,Kerpen Nußbaumallee,Kerpen Marienfeld,6941 - 6944,6941,6944,2617.0773506575,"LINESTRING (6.742298400717184 50.86706497661603, 6.74177 50.86719, 6.74083 50.86753, 6.7396 50.86843, 6.73475 50.87153, 6.72364 50.87913, 6.722 50.88033, 6.72113 50.88107, 6.71979 50.88245, 6.71866 50.88404, 6.717713342306206 50.883660098111974)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
67735,575,1700911,911,0,9,Kerpen Marienfeld - Kerpen Auf dem Vorst,Kerpen Marienfeld,Kerpen Auf dem Vorst,6944 - 9545,6944,9545,1509.7134505364263,"LINESTRING (6.717713342306206 50.883660098111974, 6.70949 50.88036, 6.70877 50.87998, 6.702182525838131 50.87458387754826)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
67736,575,1700911,911,0,10,Kerpen Auf dem Vorst - Kerpen Burgstr.,Kerpen Auf dem Vorst,Kerpen Burgstr.,9545 - 6869,9545,6869,284.41126608858787,"LINESTRING (6.702182525838131 50.87458387754826, 6.699712328073144 50.872560417676944)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
67737,575,1700911,911,0,11,Kerpen Burgstr. - Kerpen Kolping-Center,Kerpen Burgstr.,Kerpen Kolping-Center,6869 - 7648,6869,7648,390.2655390131165,"LINESTRING (6.699712328073144 50.872560417676944, 6.69937 50.87228, 6.69959 50.87238, 6.69845 50.87141, 6.69754 50.87085, 6.696189870014104 50.87038924135402)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
67738,575,1700911,911,0,12,Kerpen Kolping-Center - Kerpen Rathaus,Kerpen Kolping-Center,Kerpen Rathaus,7648 - 6848,7648,6848,469.4983660617577,"LINESTRING (6.696189870014104 50.87038924135402, 6.69502 50.86999, 6.69317 50.87197, 6.692450827698136 50.87294887341088)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
67758,577,1700974,974,1,1,Erftstadt Schwarzau Abzw. - Erftstadt Klaus-Schäfer-Str.,Erftstadt Schwarzau Abzw.,Erftstadt Klaus-Schäfer-Str.,7208 - 7039,7208,7039,1115.5540360334655,"LINESTRING (6.80478 50.81581, 6.80478 50.81581, 6.80293 50.81556, 6.80144 50.81516, 6.79976 50.81516, 6.79815 50.8146, 6.79682 50.81389, 6.79495 50.81354, 6.79528 50.81252, 6.79572 50.81204, 6.79675 50.81118, 6.79737555939783 50.81077812547775)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
67759,577,1700974,974,1,2,Erftstadt Klaus-Schäfer-Str. - Erftstadt Von-Stephan-Str.,Erftstadt Klaus-Schäfer-Str.,Erftstadt Von-Stephan-Str.,7039 - 7038,7039,7038,291.5438523764099,"LINESTRING (6.79737555939783 50.81077812547775, 6.7984 50.81012, 6.800973129649284 50.809650187002234)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
67760,577,1700974,974,1,3,Erftstadt Von-Stephan-Str. - Erftstadt Frauenthal,Erftstadt Von-Stephan-Str.,Erftstadt Frauenthal,7038 - 6900,7038,6900,543.3289147011681,"LINESTRING (6.800973129649284 50.809650187002234, 6.80196 50.80947, 6.80209 50.80938, 6.80221 50.80944, 6.80419 50.80926, 6.80524 50.80942, 6.80665 50.80992, 6.80816 50.8099, 6.808255935974273 50.80995604180675)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
67761,577,1700974,974,1,4,Erftstadt Frauenthal - Erftstadt Liblar Kirche,Erftstadt Frauenthal,Erftstadt Liblar Kirche,6900 - 6911,6900,6911,405.0669986947227,"LINESTRING (6.808255935974273 50.80995604180675, 6.81018 50.81108, 6.81169 50.81226, 6.812220253861387 50.812580618613865)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
67762,577,1700974,974,1,5,Erftstadt Liblar Kirche - Erftstadt Schloß Gracht,Erftstadt Liblar Kirche,Erftstadt Schloß Gracht,6911 - 6910,6911,6910,356.6676701380353,"LINESTRING (6.812220253861387 50.812580618613865, 6.81298 50.81304, 6.81402 50.81393, 6.8148 50.81349, 6.815867577627773 50.813117589199614)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
67763,577,1700974,974,1,6,Erftstadt Schloß Gracht - Erftstadt Theodor-Heuss-Str.,Erftstadt Schloß Gracht,Erftstadt Theodor-Heuss-Str.,6910 - 6908,6910,6908,1394.37002548992,"LINESTRING (6.815867577627773 50.813117589199614, 6.81738 50.81259, 6.82088 50.81106, 6.82151 50.81089, 6.82284 50.81074, 6.82477 50.80997, 6.82537 50.80984, 6.82542 50.80956, 6.82816 50.80719, 6.82783 50.80701, 6.82712 50.80686, 6.82457 50.80681, 6.824531566315443 50.80680533463944)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
67764,577,1700974,974,1,7,Erftstadt Theodor-Heuss-Str. - Erftstadt Willy-Brandt-Str.,Erftstadt Theodor-Heuss-Str.,Erftstadt Willy-Brandt-Str.,6908 - 3567,6908,3567,1335.8081356340365,"LINESTRING (6.824531566315443 50.80680533463944, 6.82284 50.8066, 6.81808 50.8053, 6.81589 50.80488, 6.8176 50.80147, 6.81844 50.79997, 6.81857 50.79993, 6.82001401935062 50.80004475650468)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
67765,577,1700974,974,1,8,Erftstadt Willy-Brandt-Str. - Erftstadt Schloss Buschfeld,Erftstadt Willy-Brandt-Str.,Erftstadt Schloss Buschfeld,3567 - 6906,3567,6906,238.4279337480828,"LINESTRING (6.82001401935062 50.80004475650468, 6.82008 50.80005, 6.81928 50.80003, 6.81858 50.79993, 6.81851 50.79983, 6.818933119969337 50.79883566807206)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
67766,577,1700974,974,1,9,Erftstadt Schloss Buschfeld - Erftstadt Merowingerstr.,Erftstadt Schloss Buschfeld,Erftstadt Merowingerstr.,6906 - 6905,6906,6905,1108.6433294424646,"LINESTRING (6.818933119969337 50.79883566807206, 6.81911 50.79842, 6.81934 50.79737, 6.81915 50.79371, 6.81923 50.79302, 6.81942 50.79255, 6.821455266063705 50.7891491360613)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
67767,577,1700974,974,1,10,Erftstadt Merowingerstr. - Erftstadt Linde,Erftstadt Merowingerstr.,Erftstadt Linde,6905 - 6904,6905,6904,585.9754165288766,"LINESTRING (6.821455266063705 50.7891491360613, 6.82252 50.78737, 6.82362 50.7862, 6.82486 50.78521, 6.82504 50.78497, 6.824983193526578 50.784498069297726)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
67768,577,1700974,974,1,11,Erftstadt Linde - Erftstadt Bliesheim Markt,Erftstadt Linde,Erftstadt Bliesheim Markt,6904 - 6903,6904,6903,454.013158372505,"LINESTRING (6.824983193526578 50.784498069297726, 6.82491 50.78389, 6.82472 50.78345, 6.82451 50.78319, 6.82344 50.78257, 6.82111 50.78156, 6.821086848857502 50.78156363385021)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
67769,577,1700974,974,1,12,Erftstadt Bliesheim Markt - Erftstadt Bliesheim Grundschule,Erftstadt Bliesheim Markt,Erftstadt Bliesheim Grundschule,6903 - 7037,6903,7037,284.15620903140024,"LINESTRING (6.821086848857502 50.78156363385021, 6.817175422564725 50.782177579243005)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
67770,578,1700974,974,0,1,Erftstadt Gladbacher Str. - Erftstadt Steinfelder Str.,Erftstadt Gladbacher Str.,Erftstadt Steinfelder Str.,6360 - 6361,6360,6361,636.2299532925498,"LINESTRING (6.721120559110881 50.76360138702507, 6.72164 50.76489, 6.72187 50.76577, 6.72185 50.76632, 6.72409 50.76767, 6.725115407816868 50.76841354216105)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
67771,578,1700974,974,0,2,Erftstadt Steinfelder Str. - Erftstadt Am Welschbach,Erftstadt Steinfelder Str.,Erftstadt Am Welschbach,6361 - 7004,6361,7004,6997.060716342962,"LINESTRING (6.725115407816868 50.76841354216105, 6.72831 50.77073, 6.72922 50.77156, 6.73017 50.77292, 6.73058 50.77337, 6.73121 50.77348, 6.73187 50.7734, 6.73238 50.77459, 6.73286 50.77544, 6.73407 50.77718, 6.73701 50.77976, 6.745 50.78639, 6.74688 50.7875, 6.74863 50.78829, 6.7507 50.78905, 6.75217 50.78948, 6.75435 50.78995, 6.75575 50.79015, 6.7577 50.79017, 6.75982 50.79007, 6.7614 50.78987, 6.76168 50.78983, 6.7619 50.78963, 6.76135 50.78717, 6.76161 50.78654, 6.76279 50.78495, 6.76161 50.78652, 6.76134 50.78725, 6.76397 50.79837, 6.76264 50.79847, 6.76243 50.79868, 6.76341 50.80033, 6.76315 50.80046, 6.76134 50.80058, 6.76053 50.80048, 6.76053 50.80048, 6.75916 50.80061, 6.75916 50.80061, 6.76014 50.80054, 6.76014 50.80054, 6.76029 50.80036, 6.76029 50.80036, 6.75965 50.79967, 6.75965 50.79967, 6.7581 50.79752, 6.758249340569395 50.797727149822066)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
67772,578,1700974,974,0,3,Erftstadt Am Welschbach - Erftstadt Frenzenstr.,Erftstadt Am Welschbach,Erftstadt Frenzenstr.,7004 - 6896,7004,6896,1503.3795340749948,"LINESTRING (6.758249340569395 50.797727149822066, 6.76097 50.80057, 6.76151 50.80058, 6.76367 50.80045, 6.76396 50.8003, 6.76461 50.80021, 6.76529 50.79996, 6.76586 50.79994, 6.76528 50.79997, 6.76469 50.80017, 6.76504 50.8022, 6.7654662368766845 50.80631065733616)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
67773,578,1700974,974,0,4,Erftstadt Frenzenstr. - Erftstadt Lechenich Schulzentrum,Erftstadt Frenzenstr.,Erftstadt Lechenich Schulzentrum,6896 - 6839,6896,6839,540.9257801442491,"LINESTRING (6.7654662368766845 50.80631065733616, 6.76563 50.80789, 6.77007 50.80763, 6.770659432282896 50.80737025018042)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
67790,580,1700974,974,1,1,Erftstadt Lechenich Schulzentrum - Erftstadt Frenzenstr.,Erftstadt Lechenich Schulzentrum,Erftstadt Frenzenstr.,6839 - 6896,6839,6896,540.9257801442491,"LINESTRING (6.770659432282896 50.80737025018042, 6.77007 50.80763, 6.76563 50.80789, 6.7654662368766845 50.80631065733616)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
67791,580,1700974,974,1,2,Erftstadt Frenzenstr. - Erftstadt Am Welschbach,Erftstadt Frenzenstr.,Erftstadt Am Welschbach,6896 - 7004,6896,7004,1733.2411146368563,"LINESTRING (6.7654662368766845 50.80631065733616, 6.76504 50.8022, 6.76469 50.80017, 6.76528 50.79997, 6.76586 50.79994, 6.76529 50.79996, 6.76461 50.80021, 6.76396 50.8003, 6.76367 50.80045, 6.76151 50.80058, 6.76097 50.80057, 6.76053 50.80048, 6.76053 50.80048, 6.75916 50.80061, 6.75916 50.80061, 6.76014 50.80054, 6.76014 50.80054, 6.76029 50.80036, 6.76029 50.80036, 6.75965 50.79967, 6.75965 50.79967, 6.7581 50.79752, 6.758249340569395 50.797727149822066)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
67792,580,1700974,974,1,3,Erftstadt Am Welschbach - Erftstadt Steinfelder Str.,Erftstadt Am Welschbach,Erftstadt Steinfelder Str.,7004 - 6361,7004,6361,6756.709958670797,"LINESTRING (6.758249340569395 50.797727149822066, 6.76134 50.80058, 6.76315 50.80046, 6.76341 50.80033, 6.76243 50.79868, 6.76264 50.79847, 6.76397 50.79837, 6.76134 50.78725, 6.76161 50.78652, 6.76279 50.78495, 6.76161 50.78654, 6.76135 50.78717, 6.7619 50.78963, 6.76168 50.78983, 6.7614 50.78987, 6.75982 50.79007, 6.7577 50.79017, 6.75575 50.79015, 6.75435 50.78995, 6.75217 50.78948, 6.7507 50.78905, 6.74863 50.78829, 6.74688 50.7875, 6.745 50.78639, 6.73701 50.77976, 6.73407 50.77718, 6.73286 50.77544, 6.73238 50.77459, 6.73187 50.7734, 6.73121 50.77348, 6.73058 50.77337, 6.73017 50.77292, 6.72922 50.77156, 6.72831 50.77073, 6.725115407816868 50.76841354216105)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
67793,580,1700974,974,1,4,Erftstadt Steinfelder Str. - Erftstadt Gladbacher Str.,Erftstadt Steinfelder Str.,Erftstadt Gladbacher Str.,6361 - 6360,6361,6360,636.2299532925498,"LINESTRING (6.725115407816868 50.76841354216105, 6.72409 50.76767, 6.72185 50.76632, 6.72187 50.76577, 6.72164 50.76489, 6.721120559110881 50.76360138702507)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
67809,582,1700974,974,1,1,Erftstadt Dr. Josef-Fieger-Str. - Erftstadt Kölner Ring,Erftstadt Dr. Josef-Fieger-Str.,Erftstadt Kölner Ring,2808 - 6838,2808,6838,634.8035314253569,"LINESTRING (6.773648007136531 50.805261792347345, 6.77901 50.80173, 6.77961 50.80186, 6.779075899492386 50.8016389928934)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
67810,582,1700974,974,1,2,Erftstadt Kölner Ring - Erftstadt Bonner Str.,Erftstadt Kölner Ring,Erftstadt Bonner Str.,6838 - 6899,6838,6899,514.3477420220049,"LINESTRING (6.779075899492386 50.8016389928934, 6.77845 50.80138, 6.77622 50.8002, 6.77522 50.79985, 6.77455 50.79975, 6.77395 50.79969, 6.772744877223427 50.79971510672451)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
67811,582,1700974,974,1,3,Erftstadt Bonner Str. - Erftstadt Lechenich Markt,Erftstadt Bonner Str.,Erftstadt Lechenich Markt,6899 - 6366,6899,6366,498.1043377648605,"LINESTRING (6.772744877223427 50.79971510672451, 6.77203 50.79973, 6.76669 50.80005, 6.765712245671064 50.79996464049509)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
67812,582,1700974,974,1,4,Erftstadt Lechenich Markt - Erftstadt Nikolaus-Ehlen-Str.,Erftstadt Lechenich Markt,Erftstadt Nikolaus-Ehlen-Str.,6366 - 8819,6366,8819,1059.1566285363078,"LINESTRING (6.765712245671064 50.79996464049509, 6.76543 50.79994, 6.7647 50.80017, 6.76397 50.79837, 6.762340624568338 50.791480777642555)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
67813,582,1700974,974,1,5,Erftstadt Nikolaus-Ehlen-Str. - Erftstadt Ahrem Ort,Erftstadt Nikolaus-Ehlen-Str.,Erftstadt Ahrem Ort,8819 - 6365,8819,6365,746.3080822210703,"LINESTRING (6.762340624568338 50.791480777642555, 6.76134 50.78725, 6.76161 50.78653, 6.76276726431948 50.7850061488464)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
67814,582,1700974,974,1,6,Erftstadt Ahrem Ort - Erftstadt Haus Loosen,Erftstadt Ahrem Ort,Erftstadt Haus Loosen,6365 - 7135,6365,7135,1734.7194566233995,"LINESTRING (6.76276726431948 50.7850061488464, 6.76322 50.78441, 6.76348 50.7835, 6.76443 50.78201, 6.76462 50.7814, 6.76486 50.77975, 6.76514 50.77332, 6.76524 50.77252, 6.76592 50.77074, 6.7664956778210135 50.76974855486382)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
67815,582,1700974,974,1,7,Erftstadt Haus Loosen - Erftstadt Niederweg,Erftstadt Haus Loosen,Erftstadt Niederweg,7135 - 6364,7135,6364,1595.3720558513426,"LINESTRING (6.7664956778210135 50.76974855486382, 6.7679 50.76733, 6.76803 50.76718, 6.77112 50.7674, 6.77266 50.76719, 6.77363 50.76718, 6.77498 50.76697, 6.77713 50.767, 6.77786 50.76416, 6.77756 50.76227, 6.777654826405868 50.76128617603912)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
67816,582,1700974,974,1,8,Erftstadt Niederweg - Erftstadt Friesheim Kirche,Erftstadt Niederweg,Erftstadt Friesheim Kirche,6364 - 6363,6364,6363,808.1187836697206,"LINESTRING (6.777654826405868 50.76128617603912, 6.7778 50.75978, 6.77806 50.75861, 6.77804 50.75825, 6.77785 50.75775, 6.77661 50.75644, 6.77623 50.75594, 6.77528 50.75501, 6.77495 50.75475, 6.774740621725347 50.75463607358585)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
67817,582,1700974,974,1,9,Erftstadt Friesheim Kirche - Erftstadt Weiße Burg,Erftstadt Friesheim Kirche,Erftstadt Weiße Burg,6363 - 6362,6363,6362,256.4308496801546,"LINESTRING (6.774740621725347 50.75463607358585, 6.77427 50.75438, 6.77236 50.75504, 6.771526307609282 50.75510079007016)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
67818,582,1700974,974,1,10,Erftstadt Weiße Burg - Erftstadt Zülpicher Str.,Erftstadt Weiße Burg,Erftstadt Zülpicher Str.,6362 - 9072,6362,9072,547.3163239425445,"LINESTRING (6.771526307609282 50.75510079007016, 6.77044 50.75518, 6.76923 50.75541, 6.76845 50.75408, 6.76709 50.75233, 6.767057478584175 50.75227859518144)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
67819,582,1700974,974,1,11,Erftstadt Zülpicher Str. - Erftstadt Niederberg,Erftstadt Zülpicher Str.,Erftstadt Niederberg,9072 - 6355,9072,6355,2297.052096303467,"LINESTRING (6.767057478584175 50.75227859518144, 6.76678 50.75184, 6.76632 50.74932, 6.76653 50.74817, 6.76647 50.74782, 6.76593 50.74664, 6.765 50.74489, 6.76479 50.74332, 6.7646 50.74276, 6.76339 50.74085, 6.76253 50.73856, 6.76152 50.73718, 6.76152 50.73718, 6.76527 50.73622, 6.76527 50.73622, 6.76707 50.73623, 6.76707 50.73623, 6.76822 50.7358, 6.76822 50.7358, 6.76858 50.73597, 6.76858 50.73597, 6.7687519278350505 50.735893587628865)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
67820,582,1700974,974,1,13,Erftstadt Niederberg - Erftstadt Borr Abzw.,Erftstadt Niederberg,Erftstadt Borr Abzw.,6355 - 6356,6355,6356,540.0753465247572,"LINESTRING (6.7687519278350505 50.735893587628865, 6.76885 50.73585, 6.7616013102663235 50.737147141699)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
67821,582,1700974,974,1,12,Erftstadt Borr Abzw. - Erftstadt Borr Abzw.,Erftstadt Borr Abzw.,Erftstadt Borr Abzw.,6356 - 6356,6356,6356,0.0,"LINESTRING (6.7616013102663235 50.737147141699, 6.7616013102663235 50.737147141699)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
67822,582,1700974,974,1,14,Erftstadt Borr Abzw. - Erftstadt Borr,Erftstadt Borr Abzw.,Erftstadt Borr,6356 - 6357,6356,6357,1188.7391927841054,"LINESTRING (6.7616013102663235 50.737147141699, 6.76159 50.73715, 6.76158 50.73724, 6.76152 50.73717, 6.7607 50.73731, 6.75713 50.73827, 6.75546 50.73836, 6.75231 50.73819, 6.74971 50.73764, 6.74624 50.73787, 6.745542912781027 50.73766589788634)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
67823,582,1700974,974,1,15,Erftstadt Borr - Erftstadt Scheuren,Erftstadt Borr,Erftstadt Scheuren,6357 - 6358,6357,6358,1219.0985991065938,"LINESTRING (6.745542912781027 50.73766589788634, 6.73958 50.73592, 6.73703 50.73538, 6.73663 50.73524, 6.73604 50.73487, 6.73568 50.73487, 6.7353 50.73497, 6.73476 50.73549, 6.73307 50.73588, 6.73229 50.73594, 6.73028 50.7359, 6.729916084601976 50.73597198326554)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
67824,582,1700974,974,1,16,Erftstadt Scheuren - Zülpich Weiler in der Ebene,Erftstadt Scheuren,Zülpich Weiler in der Ebene,6358 - 6359,6358,6359,1910.6344635960727,"LINESTRING (6.729916084601976 50.73597198326554, 6.72937 50.73608, 6.72765 50.7367, 6.72692 50.73755, 6.72668 50.73771, 6.72614 50.73786, 6.723 50.73827, 6.71917 50.7386, 6.71526 50.73929, 6.71377 50.7393, 6.71271 50.73945, 6.71233 50.7396, 6.70922 50.74145, 6.70764 50.74215, 6.7069 50.74313)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
67825,584,1700974,974,1,1,Erftstadt Friesheim Kindergarten - Erftstadt Franz-Stryck-Str.,Erftstadt Friesheim Kindergarten,Erftstadt Franz-Stryck-Str.,7138 - 1187,7138,1187,501.6931926816942,"LINESTRING (6.778559056894049 50.75612023164006, 6.77799 50.75626, 6.77899 50.75801, 6.77905 50.75846, 6.77891 50.75992, 6.7783726471998085 50.759852225772946)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
67826,584,1700974,974,1,2,Erftstadt Franz-Stryck-Str. - Erftstadt Friesheim Kirche,Erftstadt Franz-Stryck-Str.,Erftstadt Friesheim Kirche,1187 - 6363,1187,6363,681.8181370014948,"LINESTRING (6.7783726471998085 50.759852225772946, 6.7778 50.75978, 6.77806 50.75861, 6.77804 50.75825, 6.77785 50.75775, 6.77661 50.75644, 6.77623 50.75594, 6.77534 50.75505, 6.77505 50.7548, 6.774741129829173 50.75463553666229)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
67827,584,1700974,974,1,3,Erftstadt Friesheim Kirche - Erftstadt Hubert-Vilz-Platz,Erftstadt Friesheim Kirche,Erftstadt Hubert-Vilz-Platz,6363 - 7813,6363,7813,260.07628699769805,"LINESTRING (6.774741129829173 50.75463553666229, 6.77428 50.75439, 6.77429 50.75537, 6.77359 50.75464, 6.773419201386814 50.75469554426445)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
